Full File Path,Site Location,Date,Camera
Camera_PostCampaign3/Nima/Nima_13_05_2022_C40_S2.7z,Nima,13_05_2022,C40
Camera_PostCampaign3/Nima/Nima_10_06_2022_C40_S10.7z,Nima,10_06_2022,C40
Camera_PostCampaign3/Nima/Nima_22_07_2022_C40_S44.7z,Nima,22_07_2022,C40
Camera_PostCampaign3/JT/JT_22_07_2022_C44_S21.7z,Jamestown,22_07_2022,C44
Camera_PostCampaign3/JT/JT_25_11_2022_C44_S21.7z,Jamestown,25_11_2022,C44
Camera_PostCampaign3/JT/JT_04_11_2022_C44_S21.7z,Jamestown,04_11_2022,C44
Camera_PostCampaign3/JT/JT_09_09_2022_C44_S300.7z,Jamestown,09_09_2022,C44
Camera_PostCampaign3/JT/JT_12_08_2022_C44_S15.7z,Jamestown,12_08_2022,C44
Camera_PostCampaign3/JT/JT_11_11_2022_C44_S20.7z,Jamestown,11_11_2022,C44
Camera_PostCampaign3/JT/LA_01_07_2022_C8_S10.7z,Labadi,01_07_2022,C8
Camera_PostCampaign3/JT/JT_24_02_2023_C44_S201.7z,Jamestown,24_02_2023,C44
Camera_PostCampaign3/JT/JT_18_11_2022_C44_S28.7z,Jamestown,18_11_2022,C44
Camera_PostCampaign3/JT/JT_13_05_2022_C44_S300.7z,Jamestown,13_05_2022,C44
Camera_PostCampaign3/JT/JT_15_07_2022_C44_S16.7z,Jamestown,15_07_2022,C44
Camera_PostCampaign3/JT/JT_08_05_2022_C44_S16.7z,Jamestown,08_05_2022,C44
Camera_PostCampaign3/JT/JT_09_12_2022_C44_S20.7z,Jamestown,09_12_2022,C44
Camera_PostCampaign3/JT/JT_16_12_2022_C44_S21.7z,Jamestown,16_12_2022,C44
Camera_PostCampaign3/JT/JT_07_10_2022_C44_S30.7z,Jamestown,07_10_2022,C44
Camera_PostCampaign3/JT/JT_23_12_2022_C44_S67.7z,Jamestown,23_12_2022,C44
Camera_PostCampaign3/JT/JT_14_04_2023_C44_S75.7z,Jamestown,14_04_2023,C44
Camera_PostCampaign3/JT/JT_06_05_2022_C44_S15.zip,Jamestown,06_05_2022,C44
Camera_PostCampaign3/JT/LA_03_03_2023_C35_S46.7z,Labadi,03_03_2023,C35
Camera_PostCampaign3/JT/JT_02_12_2022_C44_S300.7z,Jamestown,02_12_2022,C44
Camera_PostCampaign3/JT/JT_17_06_2022_C44_S300.7z,Jamestown,17_06_2022,C44
Camera_PostCampaign3/JT/JT_30_12_2022_C44_S61.7z,Jamestown,30_12_2022,C44
Camera_PostCampaign3/JT/JT_03_03_2023_C44_S21.7z,Jamestown,03_03_2023,C44
Camera_PostCampaign3/JT/JT_03_06_2022_C44_S2.7z,Jamestown,03_06_2022,C44
Camera_PostCampaign3/JT/JT_28_10_2022_C44_S75.7z,Jamestown,28_10_2022,C44
Camera_PostCampaign3/JT/JT_20_05_2022_C44_S30.7z,Jamestown,20_05_2022,C44
Camera_PostCampaign3/JT/JT_06_05_2022_C44_S15.7z,Jamestown,06_05_2022,C44
Camera_PostCampaign3/JT/JT_10_06_2022_C28_S75.7z,Jamestown,10_06_2022,C28
Camera_PostCampaign3/JT/JT_27_01_2023_C44_S20.7z,Jamestown,27_01_2023,C44
Camera_PostCampaign3/JT/JT_03_02_2023_C44_S201.7z,Jamestown,03_02_2023,C44
Camera_PostCampaign3/JT/JT_01_07_2022_C44_S15.7z,Jamestown,01_07_2022,C44
Camera_PostCampaign3/JT/JT_10_02_2023_C44_S21.7z,Jamestown,10_02_2023,C44
Camera_PostCampaign3/JT/JT_14_10_2022_C44_S5.7z,Jamestown,14_10_2022,C44
Camera_PostCampaign3/JT/JT_29_07_2022_C44_S201.7z,Jamestown,29_07_2022,C44
Camera_PostCampaign3/JT/LA_02_12_2022_C18_S201.7z,Labadi,02_12_2022,C18
Camera_PostCampaign3/JT/JT_06_01_2023_C44_S11.7z,Jamestown,06_01_2023,C44
Camera_PostCampaign3/JT/JT_13_01_2023_C44_S201.7z,Jamestown,13_01_2023,C44
Camera_PostCampaign3/JT/JT_24_06_2022_C44_S301.7z,Jamestown,24_06_2022,C44
Camera_PostCampaign3/JT/JT_19_11_2021_C44_S21.zip,Jamestown,19_11_2021,C44
Camera_PostCampaign3/JT/JT_20_01_2023_C44_S21.7z,Jamestown,20_01_2023,C44
Camera_PostCampaign3/JT/JT_21_10_2022_C44_S67.7z,Jamestown,21_10_2022,C44
Camera_PostCampaign3/JT/JT_26_08_2022_C44_S16.7z,Jamestown,26_08_2022,C44
Camera_PostCampaign3/JT/JT_28_04_2023_C44_S46.7z,Jamestown,28_04_2023,C44
Camera_PostCampaign3/JT/JT_02_09_2022_C44_S30.7z,Jamestown,02_09_2022,C44
Camera_PostCampaign3/JT/JT_19_08_2022_C44_S5.7z,Jamestown,19_08_2022,C44
Camera_PostCampaign3/JT/JT_13_05_2022_C44_S300.zip,Jamestown,13_05_2022,C44
Camera_PostCampaign3/JT/JT_31_03_2023_C44_S16.7z,Jamestown,31_03_2023,C44
Camera_PostCampaign3/JT/JT_16_09_2022_C44_S30.7z,Jamestown,16_09_2022,C44
Camera_PostCampaign3/JT/JT_27_05_2022_C44_S11.7z,Jamestown,27_05_2022,C44
Camera_PostCampaign3/JT/JT_17_02_2023_C44_S20.7z,Jamestown,17_02_2023,C44
Camera_PostCampaign3/JT/JT_17_03_2023_C44_S201.7z,Jamestown,17_03_2023,C44
Camera_PostCampaign3/JT/JT_30_09_2022_C44_S2.7z,Jamestown,30_09_2022,C44
Camera_PostCampaign3/JT/LA_03_02_2023_C35_S67.7z,Labadi,03_02_2023,C35
Camera_PostCampaign3/JT/JT_24_03_2023_C44_S21.7z,Jamestown,24_03_2023,C44
Camera_PostCampaign3/JT/JT_08_07_2022_C44_S29.7z,Jamestown,08_07_2022,C44
Camera_PostCampaign3/JT/JT_10_03_2023_C44_S20.7z,Jamestown,10_03_2023,C44
Camera_PostCampaign3/JT/LA_03_06_2022_C8_S34.7z,Labadi,03_06_2022,C8
Camera_PostCampaign3/JT/JT_07_04_2023_C44_S201.7z,Jamestown,07_04_2023,C44
Camera_PostCampaign3/JT/JT_21_04_2023_C44_S16.7z,Jamestown,21_04_2023,C44
Camera_PostCampaign3/LA/LA_09_09_2020_C8_S20.7z,Labadi,09_09_2020,C8
Camera_PostCampaign3/LA/LA_17_03_2023_C35_S300.7z,Labadi,17_03_2023,C35
Camera_PostCampaign3/LA/LA_26_08_2022_C8_S61.7z,Labadi,26_08_2022,C8
Camera_PostCampaign3/LA/LA_29_07_2022_C8_S5.7z,Labadi,29_07_2022,C8
Camera_PostCampaign3/LA/LA_17_02_2023_C35_S100.7z,Labadi,17_02_2023,C35
Camera_PostCampaign3/LA/LA_30_09_2022_C14_S201.7z,Labadi,30_09_2022,C14
Camera_PostCampaign3/LA/LA_27_05_2022_C8_S35.7z,Labadi,27_05_2022,C8
Camera_PostCampaign3/LA/LA_25_11_2022_C8_S34.7z,Labadi,25_11_2022,C8
Camera_PostCampaign3/LA/LA_09_12_2022_C18_S75.7z,Labadi,09_12_2022,C18
Camera_PostCampaign3/LA/LA_20_01_2023_C35_S29.7z,Labadi,20_01_2023,C35
Camera_PostCampaign3/LA/LA_20_05_2022_C8_S65.7z,Labadi,20_05_2022,C8
Camera_PostCampaign3/LA/LA_01_07_2022_C8_S10.7z,Labadi,01_07_2022,C8
Camera_PostCampaign3/LA/LA_18_11_2022_C8_S30.7z,Labadi,18_11_2022,C8
Camera_PostCampaign3/LA/LA_24_06_2022_C8_S85.7z,Labadi,24_06_2022,C8
Camera_PostCampaign3/LA/LA_23_09_2022_C8_S5.7z,Labadi,23_09_2022,C8
Camera_PostCampaign3/LA/LA_06_05_2022_C8_S10.zip,Labadi,06_05_2022,C8
Camera_PostCampaign3/LA/LA_06_05_2022_C8_S10.7z,Labadi,06_05_2022,C8
Camera_PostCampaign3/LA/LA_13_05_2022_C8_S34.zip,Labadi,13_05_2022,C8
Camera_PostCampaign3/LA/LA_03_03_2023_C35_S46.7z,Labadi,03_03_2023,C35
Camera_PostCampaign3/LA/LA_16_09_2022_C8_S16.7z,Labadi,16_09_2022,C8
Camera_PostCampaign3/LA/LA_13_05_2022_C8_S34.7z,Labadi,13_05_2022,C8
Camera_PostCampaign3/LA/LA_17_06_2022_C8_S2.7z,Labadi,17_06_2022,C8
Camera_PostCampaign3/LA/LA_27_01_2023_C35_S85.7z,Labadi,27_01_2023,C35
Camera_PostCampaign3/LA/LA_10_02_2023_C35_S46.7z,Labadi,10_02_2023,C35
Camera_PostCampaign3/LA/LA_23_12_2022_C35_S201.7z,Labadi,23_12_2022,C35
Camera_PostCampaign3/LA/LA_14_10_2022_C8_S44.7z,Labadi,14_10_2022,C8
Camera_PostCampaign3/LA/LA_08_07_2022_C8_S5.7z,Labadi,08_07_2022,C8
Camera_PostCampaign3/LA/LA_24_02_2023_C35_S28.7z,Labadi,24_02_2023,C35
Camera_PostCampaign3/LA/LA_02_12_2022_C18_S201.7z,Labadi,02_12_2022,C18
Camera_PostCampaign3/LA/LA_31_03_2023_C35_S20.7z,Labadi,31_03_2023,C35
Camera_PostCampaign3/LA/LA_10_06_2022_C25_S30.7z,Labadi,10_06_2022,C25
Camera_PostCampaign3/LA/LA_30_12_2022_C35_S20.7z,Labadi,30_12_2022,C35
Camera_PostCampaign3/LA/LA_19_08_2022_C8_S201.7z,Labadi,19_08_2022,C8
Camera_PostCampaign3/LA/LA_21_10_2022_C8_S20.7z,Labadi,21_10_2022,C8
Camera_PostCampaign3/LA/LA_15_07_2022_C8_S85.7z,Labadi,15_07_2022,C8
Camera_PostCampaign3/LA/LA_13_01_2023_C35_S300.7z,Labadi,13_01_2023,C35
Camera_PostCampaign3/LA/LA_12_08_2022_C8_S28.7z,Labadi,12_08_2022,C8
Camera_PostCampaign3/LA/LA_10_03_2023_C35_S44.7z,Labadi,10_03_2023,C35
Camera_PostCampaign3/LA/LA_05_08_2022_C14_S2.7z,Labadi,05_08_2022,C14
Camera_PostCampaign3/LA/LA_11_11_2022_C8_S300.7z,Labadi,11_11_2022,C8
Camera_PostCampaign3/LA/LA_22_07_2022_C8_S15.7z,Labadi,22_07_2022,C8
Camera_PostCampaign3/LA/LA_07_10_2022_C8_S28.7z,Labadi,07_10_2022,C8
Camera_PostCampaign3/LA/LA_03_02_2023_C35_S67.7z,Labadi,03_02_2023,C35
Camera_PostCampaign3/LA/LA_03_06_2022_C8_S34.7z,Labadi,03_06_2022,C8
Camera_PostCampaign3/LA/LA_06_01_2023_C35_S85.7z,Labadi,06_01_2023,C35
Camera_PostCampaign3/LA/LA_24_03_2023_C35_S75.7z,Labadi,24_03_2023,C35
Camera_PostCampaign3/AD/AD_10_06_2022_C17_S15.7z,Asylum Down,10_06_2022,C17
Camera_PostCampaign3/AD/AD_21_04_2023_C4_S11.7z,Asylum Down,21_04_2023,C4
Camera_PostCampaign3/AD/AD_06_05_2022_C17_S28.7z,Asylum Down,06_05_2022,C17
Camera_PostCampaign3/AD/AD_24_06_2022_C17_S61.7z,Asylum Down,24_06_2022,C17
Camera_PostCampaign3/AD/AD_01_07_2022_C4_S75.7z,Asylum Down,01_07_2022,C4
Camera_PostCampaign3/AD/AD_28_10_2022_C4_S61.7z,Asylum Down,28_10_2022,C4
Camera_PostCampaign3/AD/AD_13_05_2022_C4_S201.7z,Asylum Down,13_05_2022,C4
Camera_PostCampaign3/AD/AD_17_06_2022_C17_S35.7z,Asylum Down,17_06_2022,C17
Camera_PostCampaign3/AD/AD_07_04_2023_C4_S15.7z,Asylum Down,07_04_2023,C4
Camera_PostCampaign3/AD/AD_15_07_2022_C17_S11.7z,Asylum Down,15_07_2022,C17
Camera_PostCampaign3/AD/AD_09_09_2022_C4_S100.7z,Asylum Down,09_09_2022,C4
Camera_PostCampaign3/AD/AD_27_05_2022_C4_S300.7z,Asylum Down,27_05_2022,C4
Camera_PostCampaign3/AD/AD_19_08_2022_C17_S29.7z,Asylum Down,19_08_2022,C17
Camera_PostCampaign3/AD/AD_04_11_2022_C4_S46.7z,Asylum Down,04_11_2022,C4
Camera_PostCampaign3/AD/AD_11_11_2022_C17_S47.7z,Asylum Down,11_11_2022,C17
Camera_PostCampaign3/AD/AD_15_07_2022_C4_S61.7z,Asylum Down,15_07_2022,C4
Camera_PostCampaign3/AD/AD_09_12_2022_C17_S10.7z,Asylum Down,09_12_2022,C17
Camera_PostCampaign3/AD/AD_21_10_2022_C17_S35.zip,Asylum Down,21_10_2022,C17
Camera_PostCampaign3/AD/AD_14_10_2022_C17_S34.7z,Asylum Down,14_10_2022,C17
Camera_PostCampaign3/AD/AD_26_08_2022_C17_S85.7z,Asylum Down,26_08_2022,C17
Camera_PostCampaign3/AD/AD_27_05_2022_C17_S28.7z,Asylum Down,27_05_2022,C17
Camera_PostCampaign3/AD/AD_22_07_2022_C17_S67.7z,Asylum Down,22_07_2022,C17
Camera_PostCampaign3/AD/AD_24_03_2023_C4_S29.7z,Asylum Down,24_03_2023,C4
Camera_PostCampaign3/AD/AD_24_02_2023_C4_S47.7z,Asylum Down,24_02_2023,C4
Camera_PostCampaign3/AD/AD_16_12_2022_C17_S34.7z,Asylum Down,16_12_2022,C17
Camera_PostCampaign3/AD/AD_20_05_2022_C17_S47.7z,Asylum Down,20_05_2022,C17
Camera_PostCampaign3/AD/AD_07_10_2022_C17_S10.7z,Asylum Down,07_10_2022,C17
Camera_PostCampaign3/AD/AD_29_07_2022_C4_S20.7z,Asylum Down,29_07_2022,C4
Camera_PostCampaign3/AD/AD_24_06_2022_C4_S11.7z,Asylum Down,24_06_2022,C4
Camera_PostCampaign3/AD/AD_30_09_2022_C17_S67.7z,Asylum Down,30_09_2022,C17
Camera_PostCampaign3/AD/AD_25_11_2022_C4_S5.7z,Asylum Down,25_11_2022,C4
Camera_PostCampaign3/AD/AD_23_09_2022_C4_S65.7z,Asylum Down,23_09_2022,C4
Camera_PostCampaign3/AD/AD_10_06_2022_C4_S20.7z,Asylum Down,10_06_2022,C4
Camera_PostCampaign3/AD/AD_03_06_2022_C17_S301.7z,Asylum Down,03_06_2022,C17
Camera_PostCampaign3/AD/AD_09_12_2022_C4_S29.7z,Asylum Down,09_12_2022,C4
Camera_PostCampaign3/AD/AD_12_08_2022_C17_S51.7z,Asylum Down,12_08_2022,C17
Camera_PostCampaign3/AD/AD_30_12_2022_C17_S46.7z,Asylum Down,30_12_2022,C17
Camera_PostCampaign3/AD/AD_03_03_2023_C4_S75.7z,Asylum Down,03_03_2023,C4
Camera_PostCampaign3/AD/AD_29_07_2022_C17_S300.7z,Asylum Down,29_07_2022,C17
Camera_PostCampaign3/AD/AD_16_09_2022_C17_S75.7z,Asylum Down,16_09_2022,C17
Camera_PostCampaign3/AD/AD_02_09_2022_C17_S21.7z,Asylum Down,02_09_2022,C17
Camera_PostCampaign3/AD/AD_04_11_2022_C17_S34.7z,Asylum Down,04_11_2022,C17
Camera_PostCampaign3/AD/AD_23_12_2022_C17_S300.7z,Asylum Down,23_12_2022,C17
Camera_PostCampaign3/AD/AD_12_08_2022_C4_S21.7z,Asylum Down,12_08_2022,C4
Camera_PostCampaign3/AD/AD_02_09_2022_C4_S51.7z,Asylum Down,02_09_2022,C4
Camera_PostCampaign3/AD/AD_03_03_2023_C17_S15.7z,Asylum Down,03_03_2023,C17
Camera_PostCampaign3/AD/AD_07_10_2022_C4_S29.7z,Asylum Down,07_10_2022,C4
Camera_PostCampaign3/AD/AD_03_02_2023_C17_S301.7z,Asylum Down,03_02_2023,C17
Camera_PostCampaign3/AD/AD_17_02_2023_C17_S44.7z,Asylum Down,17_02_2023,C17
Camera_PostCampaign3/AD/AD_17_06_2022_C4_S47.7z,Asylum Down,17_06_2022,C4
Camera_PostCampaign3/AD/AD_20_05_2022_C4_S301.7z,Asylum Down,20_05_2022,C4
Camera_PostCampaign3/AD/AD_07_04_2023_C17_S300.7z,Asylum Down,07_04_2023,C17
Camera_PostCampaign3/AD/AD_28_10_2022_C17_S100.7z,Asylum Down,28_10_2022,C17
Camera_PostCampaign3/AD/AD_24_02_2023_C17_S301.7z,Asylum Down,24_02_2023,C17
Camera_PostCampaign3/AD/AD_11_11_2022_C4_S35.7z,Asylum Down,11_11_2022,C4
Camera_PostCampaign3/AD/AD_25_11_2022_C17_S44.7z,Asylum Down,25_11_2022,C17
Camera_PostCampaign3/AD/AD_06_05_2022_C17_S28.zip,Asylum Down,06_05_2022,C17
Camera_PostCampaign3/AD/AD_21_10_2022_C17_S35.7z,Asylum Down,21_10_2022,C17
Camera_PostCampaign3/AD/AD_23_12_2022_C4_S51.7z,Asylum Down,23_12_2022,C4
Camera_PostCampaign3/AD/AD_30_09_2022_C4_S20.7z,Asylum Down,30_09_2022,C4
Camera_PostCampaign3/AD/AD_18_11_2022_C4_S61.7z,Asylum Down,18_11_2022,C4
Camera_PostCampaign3/AD/AD_17_03_2022_C4_S67.7z,Asylum Down,17_03_2022,C4
Camera_PostCampaign3/AD/AD_16_09_2022_C4_S301.7z,Asylum Down,16_09_2022,C4
Camera_PostCampaign3/AD/AD_22_07_2022_C4_S30.7z,Asylum Down,22_07_2022,C4
Camera_PostCampaign3/AD/AD_08_05_2022_C17_S34.7z,Asylum Down,08_05_2022,C17
Camera_PostCampaign3/AD/AD_17_03_2022_C17_S30.7z,Asylum Down,17_03_2022,C17
Camera_PostCampaign3/AD/AD_08_07_2022_C4_S201.7z,Asylum Down,08_07_2022,C4
Camera_PostCampaign3/AD/AD_06_01_2023_C17_S21.7z,Asylum Down,06_01_2023,C17
Camera_PostCampaign3/AD/AD_16_12_2022_C4_S16.7z,Asylum Down,16_12_2022,C4
Camera_PostCampaign3/AD/AD_03_02_2023_C4_S47.7z,Asylum Down,03_02_2023,C4
Camera_PostCampaign3/AD/AD_02_12_2022_C4_S67.7z,Asylum Down,02_12_2022,C4
Camera_PostCampaign3/AD/AD_20_01_2023_C17_S46.7z,Asylum Down,20_01_2023,C17
Camera_PostCampaign3/AD/AD_10_02_2023_C4_S15.7z,Asylum Down,10_02_2023,C4
Camera_PostCampaign3/AD/AD_02_12_2022_C17_S301.7z,Asylum Down,02_12_2022,C17
Camera_PostCampaign3/AD/AD_23_09_2022_C17_S44.7z,Asylum Down,23_09_2022,C17
Camera_PostCampaign3/AD/AD_03_06_2022_C4_S47.7z,Asylum Down,03_06_2022,C4
Camera_PostCampaign3/AD/AD_17_02_2023_C4_S5.7z,Asylum Down,17_02_2023,C4
Camera_PostCampaign3/AD/AD_09_09_2022_C17_S1.7z,Asylum Down,09_09_2022,C17
Camera_PostCampaign3/AD/AD_06_05_2022_C4_S75.7z,Asylum Down,06_05_2022,C4
Camera_PostCampaign3/AD/AD_13_05_2022_C17_S44.zip,Asylum Down,13_05_2022,C17
Camera_PostCampaign3/AD/AD_27_01_2023_C17_S44.7z,Asylum Down,27_01_2023,C17
Camera_PostCampaign3/AD/AD_21_10_2022_C4_S47.7z,Asylum Down,21_10_2022,C4
Camera_PostCampaign3/AD/AD_20_01_2023_C4_S30.7z,Asylum Down,20_01_2023,C4
Camera_PostCampaign3/AD/AD_13_05_2022_C4_S201.zip,Asylum Down,13_05_2022,C4
Camera_PostCampaign3/AD/AD_31_03_2023_C17_S100.7z,Asylum Down,31_03_2023,C17
Camera_PostCampaign3/AD/AD_14_10_2022_C4_S46.7z,Asylum Down,14_10_2022,C4
Camera_PostCampaign3/AD/AD_13_05_2022_C17_S44.7z,Asylum Down,13_05_2022,C17
Camera_PostCampaign3/AD/AD_28_04_2023_C17_S85.7z,Asylum Down,28_04_2023,C17
Camera_PostCampaign3/AD/AD_06_05_2022_C4_S75.zip,Asylum Down,06_05_2022,C4
Camera_PostCampaign3/AD/AD_10_02_2023_C17_S75.7z,Asylum Down,10_02_2023,C17
Camera_PostCampaign3/AD/AD_10_03_2023_C4_S60.7z,Asylum Down,10_03_2023,C4
Camera_PostCampaign3/AD/AD_31_03_2023_C4_S65.7z,Asylum Down,31_03_2023,C4
Camera_PostCampaign3/AD/AD_30_12_2022_C4_S30.7z,Asylum Down,30_12_2022,C4
Camera_PostCampaign3/AD/AD_18_11_2022_C17_S100.7z,Asylum Down,18_11_2022,C17
Camera_PostCampaign3/AD/AD_01_07_2022_C17_S28.7z,Asylum Down,01_07_2022,C17
Camera_PostCampaign3/AD/AD_13_01_2023_C4_S47.7z,Asylum Down,13_01_2023,C4
Camera_PostCampaign3/AD/AD_14_04_2023_C17_S881.7z,Asylum Down,14_04_2023,C17
Camera_PostCampaign3/AD/AD_08_07_2022_C17_S51.7z,Asylum Down,08_07_2022,C17
Camera_PostCampaign3/AD/AD_24_03_2023_C17_S99.7z,Asylum Down,24_03_2023,C17
Camera_PostCampaign3/AD/AD_27_01_2023_C4_S5.7z,Asylum Down,27_01_2023,C4
Camera_PostCampaign3/AD/AD_08_05_2022_C4_S46.7z,Asylum Down,08_05_2022,C4
Camera_PostCampaign3/AD/AD_13_01_2023_C17_S301.7z,Asylum Down,13_01_2023,C17
Camera_PostCampaign3/AD/AD_28_04_2023_C4_S28.7z,Asylum Down,28_04_2023,C4
Camera_PostCampaign3/AD/AD_21_04_2023_C17_S60.7z,Asylum Down,21_04_2023,C17
Camera_PostCampaign3/TMW/TMW_04_07_2022_C14_S34.7z,Tema Motorway,04_07_2022,C14
Camera_PostCampaign3/TMW/TMW_18_07_2022_C12_S47.7z,Tema Motorway,18_07_2022,C12
Camera_PostCampaign3/TMW/TMW_11_07_2022_C12_S28.7z,Tema Motorway,11_07_2022,C12
Camera_PostCampaign3/TMW/TMW_11_07_2022_C20_S75.7z,Tema Motorway,11_07_2022,C20
Camera_PostCampaign3/TMW/TMW_18_07_2022_C20_S35.7z,Tema Motorway,18_07_2022,C20
Camera_PostCampaign3/UGH/UGH_09_01_2023_C23_S29.7z,University of Ghana,09_01_2023,C23
Camera_PostCampaign3/UGH/UGH_08_08_2022_C23_S35.7z,University of Ghana,08_08_2022,C23
Camera_PostCampaign3/UGH/UGH_01_08_2022_C23_S21.7z,University of Ghana,01_08_2022,C23
Camera_PostCampaign3/UGH/UGH_07_11_2022_C23_S10.7z,University of Ghana,07_11_2022,C23
Camera_PostCampaign3/UGH/UGH_31_10_2022_C42_S67.7z,University of Ghana,31_10_2022,C42
Camera_PostCampaign3/UGH/UGH_02_01_2023_C42_S47.7z,University of Ghana,02_01_2023,C42
Camera_PostCampaign3/UGH/UGH_30_05_2022_C42_S20.7z,University of Ghana,30_05_2022,C42
Camera_PostCampaign3/UGH/UGH_06_06_2022_C23_S300.7z,University of Ghana,06_06_2022,C23
Camera_PostCampaign3/UGH/UGH_02_05_2022_C23_S34.zip,University of Ghana,02_05_2022,C23
Camera_PostCampaign3/UGH/UGH_03_04_2023_C42_S881.7z,University of Ghana,03_04_2023,C42
Camera_PostCampaign3/UGH/UGH_04_07_2022_C23_S16.7z,University of Ghana,04_07_2022,C23
Camera_PostCampaign3/UGH/UGH_05_09_2022_C42_S46.7z,University of Ghana,05_09_2022,C42
Camera_PostCampaign3/UGH/UGH_06_02_2023_C42_S11.7z,University of Ghana,06_02_2023,C42
Camera_PostCampaign3/UGH/UGH_09_01_2023_C42_S10.7z,University of Ghana,09_01_2023,C42
Camera_PostCampaign3/UGH/UGH_10_04_2023_C23_S65.7z,University of Ghana,10_04_2023,C23
Camera_PostCampaign3/UGH/UGH_16_05_2022_C23_S46.7z,University of Ghana,16_05_2022,C23
Camera_PostCampaign3/UGH/UGH_06_06_2022_C42_S28.7z,University of Ghana,06_06_2022,C42
Camera_PostCampaign3/UGH/UGH_08_08_2022_C42_S47.7z,University of Ghana,08_08_2022,C42
Camera_PostCampaign3/UGH/UGH_11_07_2022_C23_S21.7z,University of Ghana,11_07_2022,C23
Camera_PostCampaign3/UGH/UGH_05_12_2022_C40_S85.7z,University of Ghana,05_12_2022,C40
Camera_PostCampaign3/UGH/UGH_02_05_2022_C42_S35.7z,University of Ghana,02_05_2022,C42
Camera_PostCampaign3/UGH/UGH_02_05_2022_C42_S35.zip,University of Ghana,02_05_2022,C42
Camera_PostCampaign3/UGH/UGH_12_12_2022_C23_S47.7z,University of Ghana,12_12_2022,C23
Camera_PostCampaign3/UGH/UGH_05_12_2022_C23_S15.7z,University of Ghana,05_12_2022,C23
Camera_PostCampaign3/UGH/UGH_30_01_2023_C23_S30.7z,University of Ghana,30_01_2023,C23
Camera_PostCampaign3/UGH/UGH_28_11_2022_C42_S46.7z,University of Ghana,28_11_2022,C42
Camera_PostCampaign3/UGH/UGH_29_08_2022_C42_S81.7z,University of Ghana,29_08_2022,C42
Camera_PostCampaign3/UGH/UGH_02_05_2022_C23_S34.7z,University of Ghana,02_05_2022,C23
Camera_PostCampaign3/UGH/UGH_10_04_2023_C42_S100.7z,University of Ghana,10_04_2023,C42
Camera_PostCampaign3/UGH/UGH_09_05_2022_C42_S22.7z,University of Ghana,09_05_2022,C42
Camera_PostCampaign3/UGH/UGH_07_11_2022_C42_S29.7z,University of Ghana,07_11_2022,C42
Camera_PostCampaign3/UGH/UGH_06_02_2023_C23_S60.7z,University of Ghana,06_02_2023,C23
Camera_PostCampaign3/UGH/UGH_10_10_2022_C42_S300.7z,University of Ghana,10_10_2022,C42
Camera_PostCampaign3/UGH/UGH_29_08_2022_C23_S100.7z,University of Ghana,29_08_2022,C23
Camera_PostCampaign3/UGH/UGH_02_01_2023_C23_S35.7z,University of Ghana,02_01_2023,C23
Camera_PostCampaign3/UGH/UGH_04_07_2022_C42_S76.7z,University of Ghana,04_07_2022,C42
Camera_PostCampaign3/UGH/UGH_12_12_2022_C42_S35.7z,University of Ghana,12_12_2022,C42
Camera_PostCampaign3/UGH/UGH_12_09_2022_C42_S5.7z,University of Ghana,12_09_2022,C42
Camera_PostCampaign3/UGH/UGH_01_08_2022_C42_S51.7z,University of Ghana,01_08_2022,C42
Camera_PostCampaign3/UGH/UGH_31_10_2022_C23_S301.7z,University of Ghana,31_10_2022,C23
Camera_PostCampaign3/UGH/UGH_11_07_2022_C42_S10.7z,University of Ghana,11_07_2022,C42
Camera_PostCampaign3/UGH/UGH_06_03_2023_C30_S47.7z,University of Ghana,06_03_2023,C30
Camera_PostCampaign3/UGH/UGH_30_01_2023_C42_S46.7z,University of Ghana,30_01_2023,C42
Camera_PostCampaign3/UGH/UGH_10_10_2022_C23_S11.7z,University of Ghana,10_10_2022,C23
Camera_PostCampaign3/UGH/UGH_09_05_2022_C23_S64.zip,University of Ghana,09_05_2022,C23
Camera_PostCampaign3/UGH/UGH_09_05_2022_C42_S22.zip,University of Ghana,09_05_2022,C42
Camera_PostCampaign3/UGH/UGH_30_05_2022_C23_S15.7z,University of Ghana,30_05_2022,C23
Camera_PostCampaign3/UGH/UGH_12_09_2022_C23_S28.7z,University of Ghana,12_09_2022,C23
Camera_PostCampaign3/UGH/UGH_09_05_2022_C23_S64.7z,University of Ghana,09_05_2022,C23
Camera_PostCampaign3/UGH/UGH_05_09_2022_C23_S34.7z,University of Ghana,05_09_2022,C23
Camera_PostCampaign3/UGH/UGH_06_03_2023_C23_S301.7z,University of Ghana,06_03_2023,C23
Camera_PostCampaign3/Taifa/Taifa_06_05_2022_C26_S65.7z,Taifa,06_05_2022,C26
Camera_PostCampaign3/Taifa/Taifa_27_05_2022_C26_S5.7z,Taifa,27_05_2022,C26
Camera_PostCampaign3/Taifa/Taifa_20_05_2022_26_S15.7z,Taifa,20_05_2022,26
Camera_PostCampaign3/Taifa/Taifa_13_05_2022_C5_S85.7z,Taifa,13_05_2022,C5
Camera_PostCampaign3/Taifa/Taifa_27_05_2022_C5_S21.7z,Taifa,27_05_2022,C5
Camera_PostCampaign3/Taifa/Taifa_20_05_2022_C5_S20.7z,Taifa,20_05_2022,C5
